1 0.0005869309 3.760506718781392e-05
5 0.00012689815000000004 4.7455350014513635e-06
10 7.032126e-05 3.4490790260284655e-06
50 1.8036139999999998e-05 1.1320735829720423e-06
100 1.15076795e-05 1.053195511156779e-06
1000 5.260265e-06 7.755971237528439e-07
10000 3.918779499999999e-06 5.637943193219818e-07
