3.94583e-05	2.02656e-06	1.43051e-06	3.45707e-06	2.5034e-06	1.23978e-05	1.64509e-05	2.09808e-05	4.19617e-05	7.4029e-05	0.000118494	
4.19617e-05	7.4029e-05	0.000118494	2.02656e-06	1.90735e-06	4.41074e-06	5.00679e-06	8.58307e-06	1.60933e-05	2.44379e-05	4.19617e-05	
1.60933e-05	2.44379e-05	4.19617e-05	2.02656e-06	1.90735e-06	3.57628e-06	5.00679e-06	7.98702e-06	1.64509e-05	2.45571e-05	4.05312e-05	
1.64509e-05	2.45571e-05	4.05312e-05	1.90735e-06	1.90735e-06	3.45707e-06	4.52995e-06	7.98702e-06	1.54972e-05	2.34842e-05	6.35386e-05	
1.54972e-05	2.34842e-05	6.35386e-05	1.54972e-06	1.90735e-06	3.57628e-06	4.52995e-06	7.98702e-06	1.54972e-05	2.39611e-05	1.39475e-05	
1.54972e-05	2.39611e-05	1.39475e-05	1.54972e-06	2.02656e-06	2.98023e-06	4.41074e-06	7.98702e-06	1.45435e-05	2.30074e-05	1.64509e-05	
1.45435e-05	2.30074e-05	1.64509e-05	1.54972e-06	2.5034e-06	4.05312e-06	4.41074e-06	7.51019e-06	1.50204e-05	2.39611e-05	1.39475e-05	
1.50204e-05	2.39611e-05	1.39475e-05	1.43051e-06	2.5034e-06	2.98023e-06	3.93391e-06	7.51019e-06	1.50204e-05	2.25306e-05	1.35899e-05	
