1 2.644955e-05 6.911921492403023e-06
2 4.793702175e-05 2.1714935223509488e-05
4 9.442872375e-05 4.31598395259058e-05
8 2.19047e-06 1.957708082324839e-06
16 3.4421675e-06 1.4154427249829443e-06
32 6.422406250000001e-06 3.4370218359958808e-06
64 1.022219625e-05 5.7545041019707515e-06
128 1.7493925000000004e-05 1.0712697452322643e-05
256 2.776085e-05 5.357584434105674e-06
512 5.412099999999999e-05 1.0647560046186305e-05
1024 0.00010593242500000001 2.38783788500781e-05
